drift,vol,leverage,horizon_years,median_terminal,mean_terminal,median_cagr,mean_cagr,median_vol,median_sharpe,median_max_dd,worst_max_dd,prob_loss,prob_beat_1x,prob_dd_gt_50,prob_dd_gt_70,prob_dd_gt_90
0.02,0.05,2.5,20,2.313793166403679,2.691257966683004,0.042836507499594334,0.04326887577729742,0.12499897419204892,0.39841203547394455,-0.33863762066089476,-0.7665442433315786,0.05975,0.92375,0.07825,0.00175,0.0
0.02,0.05,3.0,20,2.636139559577964,3.2765862666679437,0.04965944837321057,0.05026806600475898,0.14999876903045872,0.39841203547394266,-0.3954262317228209,-0.8313561398449563,0.06725,0.9145,0.18425,0.00775,0.0
0.02,0.1,1.0,1,1.0135316267277101,1.0187512721896574,0.013531626727710022,0.018751272189657477,0.09981740226809993,0.18496679861552598,-0.09598939891874242,-0.29362904946334467,0.43925,0.0,0.0,0.0,0.0
0.02,0.1,1.25,1,1.0153933774080768,1.023385406498877,0.01539337740807678,0.023385406498876885,0.12477175283512482,0.18496679861552046,-0.11901759442971876,-0.3532343715523383,0.44575,0.53525,0.0,0.0,0.0
0.02,0.1,1.5,1,1.0166930238473069,1.0279967015806197,0.016693023847306754,0.027996701580619475,0.1497261034021498,0.18496679861552456,-0.14165594929596198,-0.4082478021196736,0.45,0.528,0.0,0.0,0.0
0.02,0.1,2.0,1,1.0171464090554738,1.0371480278769831,0.01714640905547371,0.03714802787698314,0.1996348045361998,0.1849667986155225,-0.18600397967210974,-0.5055062743310068,0.459,0.51725,0.0005,0.0,0.0
0.02,0.1,2.5,1,1.0152716725909972,1.0461997748716012,0.015271672590997154,0.046199774871601366,0.24954350567024966,0.18496679861552145,-0.22892681701400414,-0.587756110874708,0.472,0.5055,0.0075,0.0,0.0
0.02,0.1,3.0,1,1.01084256105492,1.0551465338349189,0.010842561054920097,0.0551465338349189,0.29945220680429957,0.18496679861551846,-0.27003375749239983,-0.6571446592486475,0.48275,0.49375,0.03025,0.0,0.0
0.02,0.1,1.0,3,1.043676533661054,1.0607530533407352,0.014351882558166218,0.016586442555380103,0.09999797929398654,0.19215506130471166,-0.15998643315625866,-0.4576991811329221,0.3985,0.0,0.0,0.0,0.0
0.02,0.1,1.25,3,1.050049693182392,1.0763322217300912,0.016412390730125015,0.019691343079909343,0.1249974741174832,0.19215506130471133,-0.19720359697251066,-0.5365283660977391,0.40625,0.5565,0.001,0.0,0.0
0.02,0.1,1.5,3,1.0541442314728775,1.0920796281532639,0.01773180195919366,0.022371212744545507,0.1499969689409798,0.1921550613047136,-0.23325006778253043,-0.604549060253997,0.4165,0.5475,0.0065,0.0,0.0
0.02,0.1,2.0,3,1.0568318825038454,1.1241119767822534,0.01859600558753549,0.026443342653999245,0.1999959585879731,0.19215506130471488,-0.301991520270292,-0.7135256472418726,0.4345,0.528,0.0565,0.00025,0.0
0.02,0.1,2.5,3,1.0518564792115352,1.1569297776202523,0.016995025915275463,0.02878315237353697,0.2499949482349664,0.19215506130471502,-0.3660125981953382,-0.7938380807740982,0.4525,0.51325,0.15775,0.00525,0.0
0.02,0.1,3.0,3,1.038538483882434,1.1906388700674355,0.012684576453995788,0.029379627941903345,0.29999393788195966,0.19215506130471535,-0.4254648967455901,-0.8526164759328104,0.472,0.494,0.31075,0.02875,0.0
0.02,0.1,1.0,5,1.0717940317769301,1.1050468116780512,0.01396337162441974,0.016175946503040238,0.09997570393745822,0.18774498006834525,-0.20031932812750192,-0.5115506611234693,0.36975,0.0,0.00025,0.0,0.0
0.02,0.1,1.25,5,1.0819147498940977,1.1329099759473684,0.015871106663895573,0.018978195696367314,0.12496962992182281,0.18774498006834756,-0.24601893307027878,-0.5947113763769818,0.384,0.57575,0.01,0.0,0.0
0.02,0.1,1.5,5,1.0886946456656104,1.1614879421208766,0.017141131998850923,0.02127454819892612,0.14996355590618737,0.1877449800683477,-0.2898084449840598,-0.6647239536148166,0.392,0.564,0.0345,0.0,0.0
0.02,0.1,2.0,5,1.0916334331689816,1.2209570381724735,0.01768966811513717,0.024337006280446615,0.19995140787491653,0.18774498006834744,-0.371956063765114,-0.7726199295552287,0.41375,0.54025,0.16575,0.00475,0.0
0.02,0.1,2.5,5,1.0822703259648923,1.2838189092184995,0.015937871433475803,0.02534567089522985,0.24993925984364562,0.18774498006834683,-0.4474148626951183,-0.8476450882946258,0.436,0.51175,0.35025,0.0345,0.0
0.02,0.1,3.0,5,1.0590213042446392,1.3504836160154656,0.011535058305617851,0.024294929398376776,0.29992711181237475,0.18774498006834617,-0.5159056931480983,-0.899144157666567,0.45975,0.48875,0.54425,0.10675,0.0
0.02,0.1,1.0,10,1.1734164342899538,1.224718553891168,0.016120507948865992,0.016021261351800355,0.10000507426354033,0.2097767885781642,-0.26107015862698796,-0.6588064298767602,0.3155,0.0,0.01925,0.0,0.0
0.02,0.1,1.25,10,1.2020071685100837,1.28780519730275,0.018569589640392792,0.018628201260905336,0.1250063428294254,0.209776788578162,-0.31840528655566663,-0.7425135216531642,0.3295,0.613,0.073,0.00075,0.0
0.02,0.1,1.5,10,1.2235060996247886,1.3538860426315764,0.02037688977254426,0.020665555375082127,0.1500076113953105,0.20977678857816437,-0.3721119222377496,-0.8066670443868864,0.3465,0.60125,0.16175,0.00825,0.0
0.02,0.1,2.0,10,1.2453015851591718,1.4955157508001184,0.02218017279717266,0.023018436160693757,0.2000101485270807,0.2097767885781614,-0.47102263662195337,-0.8926518244756039,0.37375,0.572,0.41775,0.05775,0.0
0.02,0.1,2.5,10,1.2348503813440574,1.6505986501925822,0.021319051436251568,0.023063210142098837,0.2500126856588509,0.20977678857816195,-0.5575223700181324,-0.9415949222155805,0.39875,0.54375,0.65475,0.17375,0.0025
0.02,0.1,3.0,10,1.1952382779665442,1.8201380767629194,0.017994539774607965,0.020798404034556527,0.300015222790621,0.20977678857816207,-0.6338797094235639,-0.9688645249570388,0.428,0.51525,0.8255,0.333,0.01825
0.02,0.1,1.0,20,1.3514759969894543,1.4933380152561466,0.015173836915177596,0.01540744767037119,0.10003616559060725,0.20076117220150885,-0.33066451097838295,-0.7745970077406863,0.2515,0.0,0.093,0.002,0.0
0.02,0.1,1.25,20,1.4127831331186704,1.6508547974899999,0.017428210000079214,0.01778360886672871,0.12504520698825905,0.2007611722015074,-0.39914647654179414,-0.849075937943998,0.266,0.65125,0.2275,0.0165,0.0
0.02,0.1,1.5,20,1.458293525276415,1.8249395360439853,0.01904238350937193,0.019559424979645437,0.15005424838591086,0.20076117220151057,-0.4626543123895743,-0.9000975520100021,0.286,0.631,0.39375,0.05675,0.00025
0.02,0.1,2.0,20,1.496532313296039,2.229524037927565,0.020362067059822242,0.021298129836288218,0.20007233118121448,0.2007611722015084,-0.5756501434418916,-0.9577081518659761,0.32625,0.59025,0.7185,0.2155,0.00575
0.02,0.1,2.5,20,1.46135376127152,2.7213619014779065,0.019149200067582806,0.02061026557213178,0.25009041397651816,0.20076117220150846,-0.6696588896601859,-0.9829007737693674,0.369,0.54275,0.9045,0.42325,0.04125
0.02,0.1,3.0,20,1.3552910696947529,3.31532124997131,0.015316923260218052,0.01749939721338433,0.3001084967718218,0.20076117220150838,-0.7485232087090349,-0.993397521248948,0.40975,0.50125,0.97525,0.6375,0.1225
0.02,0.15,1.0,1,1.0100865793705949,1.0203456073261763,0.010086579370594762,0.020345607326176355,0.1498305917483625,0.14152720864349733,-0.14682622380290627,-0.5610004975509555,0.4745,0.0,0.00025,0.0,0.0
0.02,0.15,1.25,1,1.0092127257808103,1.025546802495563,0.009212725780810449,0.025546802495563056,0.18728823968545313,0.1415272086434909,-0.18097904900735928,-0.6439827480195897,0.48225,0.488,0.00025,0.0,0.0
0.02,0.15,1.5,1,1.0069915745187543,1.030793814005875,0.006991574518754318,0.030793814005874987,0.22474588762254374,0.1415272086434915,-0.2142177537722943,-0.7117114921448997,0.48925,0.47925,0.00375,0.00025,0.0
0.02,0.15,2.0,1,0.9981203958785863,1.0414262069246045,-0.0018796041214137471,0.041426206924604574,0.2996611834967251,0.14152720864349105,-0.2777041540958236,-0.811820275015748,0.504,0.46725,0.03625,0.00025,0.0
0.02,0.15,2.5,1,0.983484855462115,1.0522460047243043,-0.01651514453788505,0.05224600472430433,0.3745764793709063,0.14152720864349105,-0.3382436035180917,-0.8779128533004403,0.52075,0.45325,0.122,0.003,0.0
0.02,0.15,3.0,1,0.9635644123528173,1.0632587391365491,-0.03643558764718263,0.06325873913654918,0.4494917752450875,0.14152720864349166,-0.39503285969483576,-0.9212796954861355,0.53275,0.4375,0.232,0.01525,0.00025
0.02,0.15,1.0,3,1.0261525471366428,1.0607239385711604,0.008642605887926758,0.012127422898768258,0.14986178460944544,0.13213334651712966,-0.24196452977163707,-0.6076099406668287,0.466,0.0,0.0125,0.0,0.0
0.02,0.15,1.25,3,1.0215724338175094,1.0766360913099293,0.007139714379980178,0.012820505781966642,0.18732723076180685,0.13213334651713207,-0.295443721987849,-0.6923812384729866,0.48125,0.47375,0.04825,0.0,0.0
0.02,0.15,1.5,3,1.0123124424719476,1.0928630549879412,0.004087409065428038,0.012570295273311008,0.2247926769141682,0.13213334651712913,-0.346388730013407,-0.7597603666398965,0.491,0.46025,0.1305,0.00375,0.0
0.02,0.15,2.0,3,0.9812728146477232,1.126307513675007,-0.006281778832153417,0.009244868370426075,0.299723569218891,0.13213334651713032,-0.4410696154449149,-0.8551562340309102,0.5145,0.4355,0.3535,0.0375,0.0
0.02,0.15,2.5,3,0.9357629530034751,1.1611491215765235,-0.021887940220178426,0.00218640132179513,0.3746544615236137,0.13213334651713038,-0.5247397260445161,-0.9140110570329095,0.53975,0.411,0.56475,0.135,0.00075
0.02,0.15,3.0,3,0.877401577533415,1.1974761281010646,-0.04266023271952063,-0.0085295805145857,0.4495853538283364,0.13213334651713152,-0.6003361385914306,-0.9497391958356689,0.5645,0.38775,0.735,0.27625,0.00925
0.02,0.15,1.0,5,1.040404905395742,1.1062627706687054,0.007953452507617476,0.010994044423739645,0.1499380115566853,0.12775934509263465,-0.3015889694043837,-0.7048534854746571,0.4535,0.0,0.06425,0.00025,0.0
0.02,0.15,1.25,5,1.032512558095992,1.1351494004487281,0.006419527390816637,0.01093697913005937,0.18742251444585661,0.1277593450926326,-0.3662059753849711,-0.7853723541939144,0.469,0.469,0.1645,0.005,0.0
0.02,0.15,1.5,5,1.0175038710150666,1.1650213541373384,0.0034765155835613237,0.009751962951596862,0.22490701733502794,0.12775934509263343,-0.4260153773365198,-0.8447688186094895,0.48625,0.452,0.30675,0.02825,0.0
0.02,0.15,2.0,5,0.9662049901721779,1.227774154430912,-0.0068522778154969655,0.0040159593686996346,0.2998760231133706,0.12775934509263512,-0.5340190406275669,-0.920112419121551,0.51625,0.4195,0.583,0.145,0.0015
0.02,0.15,2.5,5,0.893934168762899,1.2945006949536697,-0.022175067161100515,-0.006141899677107766,0.3748450288917132,0.1277593450926371,-0.6257311169775559,-0.959775396310971,0.548,0.38825,0.779,0.32475,0.01475
0.02,0.15,3.0,5,0.8029493877877643,1.3649102787008607,-0.04294337762819478,-0.020592707478546638,0.4498140346700559,0.1277593450926354,-0.703997834947521,-0.9801862938477426,0.5805,0.35825,0.90325,0.51275,0.06575
0.02,0.15,1.0,10,1.0872100325512433,1.2253906611485599,0.008396518106422501,0.010039327601160945,0.14990420006801508,0.130678195887027,-0.39476925667058144,-0.8319625250686726,0.43025,0.0,0.22725,0.0125,0.0
0.02,0.15,1.25,10,1.0711714448964693,1.2907288873008083,0.006898974827757587,0.009372148337745221,0.18738025008501882,0.13067819588702426,-0.47294595012010204,-0.8955870566936222,0.45425,0.454,0.43075,0.0605,0.0
0.02,0.15,1.5,10,1.0413905920566306,1.3604398997990692,0.0040639147192766956,0.00743153376072908,0.22485630010202262,0.13067819588702512,-0.5432783143866055,-0.9358958376256125,0.47425,0.424,0.61525,0.1605,0.00175
0.02,0.15,2.0,10,0.9443028329295202,1.514846963179255,-0.005714450876428023,-0.00023768337298770155,0.29980840013603016,0.13067819588702356,-0.6648093224212386,-0.9766940349011755,0.52175,0.3855,0.85725,0.4155,0.03225
0.02,0.15,2.5,10,0.8102940986850429,1.6925708510710604,-0.02081609796600581,-0.012857511119732535,0.3747605001700377,0.13067819588702362,-0.7598115788434135,-0.9919262460204421,0.576,0.33775,0.96425,0.6485,0.128
0.02,0.15,3.0,10,0.6578838566168845,1.8975033052093573,-0.04100813536765785,-0.030245382387801067,0.4497126002040452,0.13067819588702395,-0.8333007296587862,-0.997335412994933,0.61475,0.29625,0.9935,0.81275,0.278
0.02,0.15,1.0,20,1.1838052833485362,1.496330236955711,0.008472392578463772,0.009250789562034276,0.1499738231073187,0.13140785754991807,-0.5011764782871129,-0.8988516031225807,0.40525,0.0,0.50525,0.093,0.0
0.02,0.15,1.25,20,1.1502184103020452,1.6611860916777228,0.007022132673032644,0.008204052952178255,0.18746727888414835,0.1314078575499193,-0.5906752742474961,-0.9458644168871952,0.434,0.431,0.744,0.24225,0.00775
0.02,0.15,1.5,20,1.0878874297645478,1.8493020864787235,0.0042207662115589795,0.005813235267923757,0.22496073466097805,0.13140785754991743,-0.6688648802989037,-0.9716272542671679,0.4655,0.39725,0.884,0.427,0.038
0.02,0.15,2.0,20,0.8961019190186854,2.317086889985498,-0.005470042818434717,-0.002959304507680236,0.2999476462146374,0.13140785754991788,-0.7913692492592704,-0.9928263101947353,0.535,0.33525,0.985,0.7395,0.17875
0.02,0.15,2.5,20,0.6583445897261737,2.955020047724611,-0.020684423576622646,-0.01693281597348599,0.37493455776829676,0.13140785754991818,-0.8762637676388472,-0.9983948194999511,0.60275,0.27775,0.998,0.91,0.4125
0.02,0.15,3.0,20,0.43324905462289365,3.8334605406891313,-0.04095964911445743,-0.03589383670822584,0.4499214693219561,0.13140785754991852,-0.9312036817043383,-0.9996779164024354,0.66475,0.225,1.0,0.97475,0.63025
0.02,0.2,1.0,1,0.9934481670084429,1.0133344163755371,-0.006551832991557149,0.013334416375537209,0.19984028715603872,0.06967745533809108,-0.1934248250649649,-0.534575140024795,0.50875,0.0,0.00125,0.0,0.0
0.02,0.2,1.25,1,0.9857151731868006,1.016589687713257,-0.014284826813199425,0.01658968771325692,0.24980035894504837,0.06967745533808974,-0.23738311824595176,-0.6179975690968826,0.521,0.437,0.01225,0.0,0.0
0.02,0.2,1.5,1,0.9753651319108061,1.0198120709718475,-0.024634868089193906,0.01981207097184763,0.2997604307340581,0.06967745533808832,-0.28019508523078157,-0.6872685453537479,0.5315,0.4265,0.0425,0.0,0.0
0.02,0.2,2.0,1,0.9491229812325163,1.0261596617806537,-0.05087701876748374,0.02615966178065374,0.3996805743120775,0.06967745533808656,-0.36047223166938097,-0.7920201197240069,0.5525,0.40675,0.1665,0.00825,0.0
0.02,0.2,2.5,1,0.9137854784533226,1.0323857109542187,-0.08621452154667741,0.03238571095421856,0.49960071789009675,0.06967745533808703,-0.43392569901462924,-0.8631198798613997,0.5735,0.389,0.343,0.03975,0.0
0.02,0.2,3.0,1,0.8699946128698773,1.0385072048644144,-0.13000538713012266,0.0385072048644145,0.5995208614681161,0.06967745533808772,-0.5020856348238325,-0.9108614738968538,0.59325,0.3695,0.5055,0.1035,0.0005
0.02,0.2,1.0,3,0.9971271333172229,1.0582331935443945,-0.000958543357233832,0.005309703007177473,0.19987831084528268,0.09443807015803388,-0.3169068145789498,-0.7525202120113057,0.50375,0.0,0.08375,0.00175,0.0
0.02,0.2,1.25,3,0.9779777204422835,1.0737466379104825,-0.007395320019143836,0.0024906448473007324,0.24984788855660336,0.09443807015803184,-0.3838670333188174,-0.8287431626689347,0.51875,0.40825,0.2195,0.013,0.0
0.02,0.2,1.5,3,0.9515146680380877,1.0897094628146826,-0.016430255629729107,-0.001971672057407121,0.29981746626792405,0.09443807015803332,-0.4472486965534856,-0.882397966540129,0.5325,0.392,0.36625,0.04375,0.0
0.02,0.2,2.0,3,0.8811084477100204,1.1231303420641665,-0.04131385118163755,-0.015732258969821847,0.3997566216905654,0.09443807015803204,-0.5587302118680251,-0.9458175802120948,0.573,0.35975,0.643,0.19825,0.00375
0.02,0.2,2.5,3,0.7919254881608697,1.1587723003034984,-0.07481601946365579,-0.03570892960323056,0.4996957771132068,0.09443807015803281,-0.6517981593240614,-0.9758047201460844,0.60825,0.32325,0.8295,0.38425,0.0275
0.02,0.2,3.0,3,0.6909825505792668,1.1968239539592265,-0.11592517366441851,-0.06152424963659936,0.5996349325358481,0.09443807015803182,-0.7308702864050298,-0.9895315975094505,0.6405,0.29775,0.929,0.56925,0.09475
0.02,0.2,1.0,5,0.9993349501846258,1.1081481273862421,-0.00013304868014879512,0.004002437102622299,0.1999598487358995,0.0992557581433649,-0.388836725352474,-0.8228871384622056,0.5005,0.0,0.22975,0.012,0.0
0.02,0.2,1.25,5,0.9682347701467053,1.1384425705989436,-0.006435346841659528,2.8276426149320023e-05,0.24994981091987437,0.09925575814336571,-0.46672064007549297,-0.8886726058944807,0.524,0.388,0.42175,0.06525,0.0
0.02,0.2,1.5,5,0.9260057968466445,1.1702825795493172,-0.015257366182844068,-0.0059065523711349524,0.29993977310384934,0.09925575814336593,-0.5365603575558013,-0.9309065919274968,0.54575,0.36875,0.59625,0.15675,0.001
0.02,0.2,2.0,5,0.8168419706133143,1.2390018701717,-0.03965427184560488,-0.023509580254979488,0.399919697471799,0.09925575814336568,-0.6577659850636595,-0.9744260082235032,0.58925,0.326,0.847,0.40225,0.02875
0.02,0.2,2.5,5,0.6841743861765632,1.3149060497594292,-0.0730990023646233,-0.048403143332113915,0.4998996218397488,0.09925575814336586,-0.7537170434835698,-0.9910504782434875,0.63125,0.2885,0.955,0.63125,0.12275
0.02,0.2,3.0,5,0.5460356037049411,1.3981084606562586,-0.1139787050489619,-0.08002533154959858,0.5998795462076985,0.09925575814336546,-0.8270987491247183,-0.9970332878155811,0.67425,0.251,0.98975,0.7985,0.2805
0.02,0.2,1.0,10,0.9927764504401659,1.2303114966527708,-0.0007247140057137225,0.0018876941739549334,0.20004334427520648,0.09628210402741477,-0.509786227261525,-0.9035079706668608,0.503,0.0,0.52825,0.1005,0.0005
0.02,0.2,1.25,10,0.9314574565531359,1.2999934879453157,-0.0070753358927875265,-0.003240687569935214,0.2500541803440081,0.09628210402741649,-0.6007514467271649,-0.9483909438893596,0.5345,0.335,0.736,0.2705,0.01
0.02,0.2,1.5,10,0.8517841078294204,1.3755024103371556,-0.015914234728641286,-0.010564942236662479,0.3000650164128098,0.09628210402741641,-0.6788254855257954,-0.9730170141108208,0.56925,0.3115,0.8805,0.44575,0.03725
0.02,0.2,2.0,10,0.6609199836808324,1.5454022154054963,-0.040566483458176095,-0.03159849554642762,0.400086688550413,0.0962821040274153,-0.798993197580936,-0.9932862212625613,0.63475,0.26475,0.98375,0.73375,0.19725
0.02,0.2,2.5,10,0.4636741223812737,1.7407452999930408,-0.07397804073525738,-0.06067506421596958,0.5001083606880162,0.0962821040274162,-0.8817713612097267,-0.9984795116187561,0.6885,0.22075,0.99875,0.9035,0.43075
0.02,0.2,3.0,10,0.2942240241181668,1.956788517814973,-0.11515375988579735,-0.09706149500270331,0.6001300328256196,0.09628210402741583,-0.9345399600352375,-0.9996867267478263,0.7355,0.17925,1.0,0.973,0.63775
0.02,0.2,1.0,20,0.9857406656679696,1.499240172577488,-0.00071784495598326,0.0008514274705868707,0.20001015284029242,0.09633296349904918,-0.6343770767135832,-0.9726129847754089,0.5075,0.0,0.818,0.34425,0.01425
0.02,0.2,1.25,20,0.8663102372577093,1.6644710419738298,-0.007149929198435823,-0.0048602873811953206,0.25001269105036555,0.09633296349905021,-0.7294780375739115,-0.9897790839935847,0.543,0.285,0.94475,0.579,0.09725
0.02,0.2,1.5,20,0.7238995626308957,1.8505211155809618,-0.016025343067663456,-0.012888452644220085,0.30001522926043867,0.09633296349905011,-0.8046424349764494,-0.9964629237447172,0.5905,0.2495,0.9885,0.765,0.2315
0.02,0.2,2.0,20,0.4345627054028744,2.2955002756671368,-0.04081446384589865,-0.03566004259512031,0.4000203056805849,0.09633296349905056,-0.9071668708946715,-0.9996336508509712,0.67525,0.18475,1.0,0.947,0.5285
0.02,0.2,2.5,20,0.21399828281155114,2.853223553754753,-0.07419289876665353,-0.06684803821368919,0.5000253821007311,0.09633296349904988,-0.9613016438728581,-0.9999687577046165,0.751,0.1325,1.0,0.993,0.7775
0.02,0.2,3.0,20,0.08604411012973379,3.523471629260175,-0.11542218728421921,-0.10562240690899516,0.6000304585208773,0.09633296349904984,-0.985955696856148,-0.9999978084881732,0.81525,0.09575,1.0,0.999,0.91375
0.02,0.25,1.0,1,0.9890374383039476,1.019552866801959,-0.010962561696052364,0.019552866801958915,0.24965691583814195,0.07935119240791191,-0.2386931522435145,-0.6750598277733639,0.517,0.0,0.01025,0.0,0.0
0.02,0.25,1.25,1,0.9768234373137861,1.0249311609635887,-0.023176562686213875,0.024931160963588748,0.31207114479767745,0.07935119240791519,-0.29187872047610847,-0.7567078279495016,0.527,0.42175,0.0585,0.00025,0.0
0.02,0.25,1.5,1,0.9610730273523754,1.030495953202574,-0.03892697264762457,0.030495953202573967,0.37448537375721297,0.07935119240791241,-0.34241002420319716,-0.8184589470590657,0.538,0.41225,0.1375,0.00275,0.0
0.02,0.25,2.0,1,0.9199634674726431,1.042160850554499,-0.08003653252735682,0.04216085055449921,0.49931383167628396,0.07935119240791474,-0.43512883592211105,-0.8999596416667491,0.5665,0.38325,0.34425,0.0435,0.0
0.02,0.25,2.5,1,0.8659482315997364,1.054493342804683,-0.1340517684002635,0.05449334280468301,0.624142289595355,0.07935119240791311,-0.5197740262266071,-0.9456397541156923,0.588,0.3605,0.54975,0.141,0.00125
0.02,0.25,3.0,1,0.8039973568842014,1.067429737153208,-0.19600264311579868,0.06742973715320806,0.7489707475144259,0.07935119240791244,-0.5960014048959681,-0.9708820023148707,0.617,0.33375,0.70825,0.2735,0.008
0.02,0.25,1.0,3,0.9682347936435123,1.0582690418161624,-0.010702538078024515,-0.0015354823191186524,0.2497899251261405,0.07984358630030657,-0.3894986528003984,-0.8127391250436532,0.532,0.0,0.22225,0.0125,0.0
0.02,0.25,1.25,3,0.9332807473071953,1.0726585239908868,-0.02275355094736181,-0.008449685458623063,0.3122374064076756,0.07984358630030741,-0.4676430829457268,-0.8803475002710404,0.5555,0.36175,0.41725,0.057,0.0
0.02,0.25,1.5,3,0.8874287428983982,1.0868851950543024,-0.03902704893364595,-0.01790466915207397,0.37468488768921066,0.07984358630030569,-0.5377130577000707,-0.9244385524781018,0.575,0.34075,0.5945,0.1495,0.001
0.02,0.25,2.0,3,0.7756829020077284,1.114601978583184,-0.08118502138011396,-0.04414045287368682,0.4995798502522809,0.07984358630030597,-0.6574559195824738,-0.9709146999051297,0.61875,0.303,0.843,0.40025,0.02625
0.02,0.25,2.5,3,0.6459779072577752,1.1407788555909906,-0.13555131244398771,-0.0794739711187938,0.6244748128153512,0.07984358630030715,-0.7531715820151308,-0.9893251655388854,0.65925,0.268,0.95125,0.6255,0.11425
0.02,0.25,3.0,3,0.5140340513955419,1.164460759793134,-0.19894199821883907,-0.12288296269395671,0.7493697753784214,0.07984358630030722,-0.8269291523887042,-0.9962663688004586,0.697,0.231,0.98475,0.799,0.2715
0.02,0.25,1.0,5,0.9439366742881257,1.1027142078316938,-0.011472920698361866,-0.00526642470322089,0.249888981673495,0.07779768836984974,-0.4749314275043775,-0.8927850406814962,0.5385,0.0,0.43375,0.07075,0.0
0.02,0.25,1.25,5,0.8863969927977695,1.1291623233302484,-0.023829554584397117,-0.014314033517115387,0.31236122709186864,0.07779768836985124,-0.5619568384848422,-0.9414586599844885,0.56675,0.329,0.6575,0.19425,0.0025
0.02,0.25,1.5,5,0.8175849290407904,1.1555443810573494,-0.0394796394967889,-0.026335321421301117,0.3748334725102424,0.07779768836984946,-0.6389177542323767,-0.9686344116332106,0.59325,0.30275,0.8165,0.35825,0.022
0.02,0.25,2.0,5,0.6544334516281136,1.206995978490227,-0.08130133689958086,-0.05884865024217706,0.4997779633469898,0.07779768836985,-0.7628526652048278,-0.9914961522157754,0.644,0.259,0.9655,0.649,0.1325
0.02,0.25,2.5,5,0.48354797710000047,1.2543079156314434,-0.13525528956472976,-0.10167006807503617,0.6247224541837374,0.07779768836984952,-0.8505337776304054,-0.9978651261549257,0.6975,0.2105,0.99575,0.85,0.3295
0.02,0.25,3.0,5,0.3312082943289466,1.2938353765173165,-0.19828457788831683,-0.15333462833089123,0.7496669450204848,0.07779768836984999,-0.9110034926744359,-0.999504200802471,0.74175,0.17,0.99975,0.946,0.54225
0.02,0.25,1.0,10,0.8877883412150804,1.2108889786304042,-0.011831643313570561,-0.008657881279355205,0.24989942682194916,0.07860904886598143,-0.602421294811358,-0.9413191099280873,0.554,0.0,0.75775,0.28025,0.00825
0.02,0.25,1.25,10,0.7821382118295275,1.2669149662191272,-0.0242729485050151,-0.0194721994562437,0.31237428352743635,0.07860904886598258,-0.6977614256867644,-0.9726962234333951,0.59125,0.2575,0.911,0.49375,0.06375
0.02,0.25,1.5,10,0.6621986767435832,1.3223683282917293,-0.04038102235734137,-0.03358041319506331,0.3748491402329237,0.07860904886598236,-0.7763660084461252,-0.9875800202507706,0.6355,0.2295,0.97525,0.69575,0.171
0.02,0.25,2.0,10,0.42166070848035975,1.4243416061383714,-0.08273187020167305,-0.07108278083724816,0.4997988536438983,0.07860904886598258,-0.8850266530883386,-0.9978243382732345,0.7075,0.174,0.99925,0.91775,0.441
0.02,0.25,2.5,10,0.23118047711894057,1.4975573354913472,-0.13623611591623164,-0.11968950306658283,0.6247485670548727,0.07860904886598213,-0.9464225141757135,-0.9996887824607539,0.77075,0.12875,1.0,0.985,0.70075
0.02,0.25,3.0,10,0.10754489256694781,1.5168933733295744,-0.19987290217734677,-0.17754135001865273,0.7496982804658474,0.07860904886598233,-0.9780393357641682,-0.9999623387700606,0.82675,0.09275,1.0,0.9985,0.8695
0.02,0.25,1.0,20,0.7677555008873764,1.449771923644309,-0.01312727417475601,-0.010604822561609523,0.2499470872296098,0.07226920453106969,-0.7473657762315649,-0.9936509514644482,0.584,0.0,0.958,0.6115,0.1045
0.02,0.25,1.25,20,0.5908683079136371,1.5829369640826851,-0.02596506251231473,-0.02236493156182722,0.3124338590370123,0.07226920453106916,-0.836797293104647,-0.9985139132110292,0.64,0.17525,0.99625,0.81925,0.291
0.02,0.25,1.5,20,0.4205930490700601,1.7204713657069408,-0.04238022769185357,-0.0375754954397214,0.37492063084441474,0.07226920453106886,-0.8998359761007335,-0.9996773816918262,0.69075,0.1425,0.9995,0.93,0.49975
0.02,0.25,2.0,20,0.16935071281897235,1.9806993367396888,-0.084961533431959,-0.0776708884081861,0.4998941744592197,0.0722692045310693,-0.9670733504100641,-0.999987879441644,0.78575,0.0885,1.0,0.99725,0.80175
0.02,0.25,2.5,20,0.04960658776298889,2.139932843127292,-0.13944831734449115,-0.12922805034091517,0.6248677180740246,0.07226920453106875,-0.9915426362043603,-0.9999996639960879,0.8575,0.0515,1.0,1.0,0.94575
0.02,0.25,3.0,20,0.010560225811992497,2.0783616793437223,-0.20350388810490855,-0.19017373219803949,0.7498412616888295,0.07226920453106905,-0.9983512015991545,-0.9999999931430636,0.9115,0.0295,1.0,1.0,0.9915
0.02,0.3,1.0,1,0.9723165440997117,1.0157429093098416,-0.027683455900288367,0.01574290930984149,0.2993461416263476,0.058139726142634705,-0.2826327144018082,-0.6901426197360129,0.5375,0.0,0.039,0.0,0.0
0.02,0.3,1.25,1,0.9513016813475415,1.0195085415285303,-0.048698318652458605,0.019508541528530345,0.37418267703293445,0.0581397261426333,-0.3436086386632789,-0.7717440567320094,0.552,0.3955,0.13325,0.00325,0.0
